emp_no,first_name,last_name,title,from_date,to_date,salary
408172,Rosli,Staudhammer,Engineer,1999-01-23,9999-01-01,40000
408176,Heping,Perri,Senior Staff,1991-08-16,9999-01-01,43431
408181,Zhigen,Emden,Senior Staff,1993-12-13,9999-01-01,99451
408183,Ziya,Liesche,Senior Staff,1997-07-31,9999-01-01,40000
408191,Tze,Gecseg,Engineer,1987-05-02,1991-05-15,40000
408194,Patricio,Kawashima,Senior Engineer,1994-12-13,9999-01-01,40000
408197,Dietrich,Zultner,Senior Staff,2000-12-21,9999-01-01,62032
408204,Pranay,Garrabrants,Senior Staff,1993-06-28,9999-01-01,40000
408205,Hongzhu,Goldhammer,Senior Staff,1985-08-30,9999-01-01,78935
408208,Xuejia,Senzako,Senior Staff,1994-08-03,9999-01-01,84078
408212,Tomofumi,Potthoff,Engineer,1999-05-09,9999-01-01,40000
408214,Eberhardt,Tchuente,Senior Staff,1995-02-28,9999-01-01,40000
408215,Aruna,Matzat,Engineer,1997-05-21,1999-04-02,40000
408216,Shridhar,Acton,Senior Staff,1994-04-13,9999-01-01,45810
408217,Eben,Schneeberger,Senior Engineer,1991-11-24,9999-01-01,40000
408228,Valeska,Rosen,Senior Engineer,1995-11-09,9999-01-01,71173
408241,Moti,Preusig,Technique Leader,1992-06-09,9999-01-01,43181
408247,Tamiya,Stenning,Senior Staff,1990-12-16,9999-01-01,65942
408251,Christ,Erdmenger,Technique Leader,1989-05-23,9999-01-01,40000
408257,Moriyoshi,Rusterholz,Engineer,1999-11-25,9999-01-01,40000
408267,Uri,Lieblein,Senior Engineer,1995-05-11,9999-01-01,59148
408269,Jessie,Hebert,Senior Staff,1998-09-08,9999-01-01,61785
408272,Stabislas,Lanzelotte,Senior Staff,1991-03-27,9999-01-01,53718
408277,Bokyung,Baez,Senior Staff,1997-11-12,9999-01-01,84426
408278,Constantino,Simkin,Staff,1991-03-30,1995-03-19,57870
408282,Baruch,Lamba,Staff,1999-07-31,2001-02-22,40609
408294,Khalil,Baek,Senior Staff,1992-06-12,9999-01-01,49703
408296,Pasqua,Preusig,Senior Engineer,1996-09-21,9999-01-01,40000
408299,Hatsukazu,Litecky,Technique Leader,1992-10-06,9999-01-01,53307
408314,Venkatesan,Collavizza,Senior Staff,1987-08-08,2001-07-15,77917
408317,Roselyn,Unno,Senior Engineer,1995-06-28,9999-01-01,45559
408324,Shigehito,Argence,Senior Staff,1995-11-12,9999-01-01,65242
408328,Karlis,Melton,Senior Staff,1990-07-23,9999-01-01,75899
408339,Yolla,Seiwald,Senior Staff,1993-05-19,9999-01-01,53056
408347,Masamitsu,Emmart,Senior Staff,1985-02-28,9999-01-01,76518
408348,Syozo,Zeilberger,Senior Staff,1988-04-10,9999-01-01,40000
408354,Bowen,Pappas,Senior Staff,1994-04-02,2000-05-15,77332
408363,Tsutomu,Gente,Senior Staff,1986-11-05,9999-01-01,84351
408371,Felicidad,Nishimukai,Senior Staff,1991-11-13,9999-01-01,63980
408374,Berna,Coors,Senior Engineer,1994-01-31,2000-06-05,40000
408395,Cullen,Shanbhogue,Senior Staff,1991-04-07,9999-01-01,73689
408397,Pranay,Ranon,Senior Engineer,1990-08-21,9999-01-01,69062
408422,Mayuri,Whittlesey,Engineer,1998-10-25,9999-01-01,40000
408425,Marke,Vieri,Senior Engineer,1995-02-19,9999-01-01,40000
408429,Weicheng,Heinisuo,Senior Engineer,1994-02-25,9999-01-01,40000
408434,Xuejun,Snedden,Engineer,1999-12-24,9999-01-01,40000
408441,Chaosheng,Conte,Staff,1987-03-17,1987-07-30,44018
408452,Toshimori,Valette,Engineer,1994-04-17,1997-06-10,40000
408464,Leandro,Dalphin,Engineer,1994-12-04,9999-01-01,40000
408468,Uma,Demian,Staff,1987-08-23,1987-10-26,40000
408470,Brendon,Schueller,Senior Engineer,1987-02-11,9999-01-01,42615
408474,Rosli,Krohn,Senior Staff,1996-09-01,9999-01-01,61235
408477,Navin,Lovengreen,Senior Engineer,1992-08-12,9999-01-01,53796
408488,Navin,Edelhoff,Senior Staff,1992-04-27,9999-01-01,41913
408498,Ottavia,Carrere,Senior Engineer,1991-11-09,9999-01-01,65005
408517,Shen,Plump,Senior Staff,1992-03-23,9999-01-01,65890
408523,Shan,Barreiro,Senior Engineer,1993-08-04,9999-01-01,59475
408529,Arnould,Molenaar,Senior Engineer,1987-03-12,1997-11-17,40000
408536,Kotesh,Saoudi,Senior Staff,1993-09-07,9999-01-01,101930
408551,Abdulah,Schiper,Senior Staff,1996-03-18,9999-01-01,98178
408552,Holgard,Trumbly,Engineer,1996-03-11,9999-01-01,40000
408556,Kankanahalli,Farrar,Senior Engineer,1988-08-10,9999-01-01,40000
408557,Anwar,Reinhart,Senior Engineer,1992-05-11,9999-01-01,40000
408563,Ayakannu,Kakkad,Engineer,1999-10-22,2001-04-03,40000
408571,Suebskul,Sinitsyn,Senior Staff,1991-10-01,9999-01-01,40000
408577,Ibibia,Schwabacher,Senior Staff,1991-09-11,9999-01-01,61930
408589,Chikako,Pietrzykowski,Senior Engineer,1995-09-17,9999-01-01,50843
408591,Lorien,Pouyioutas,Senior Engineer,1996-10-04,9999-01-01,45804
408592,Neelam,Itzigehl,Engineer,1999-03-16,9999-01-01,51858
408594,Pranas,Huhdanpaa,Engineer,1987-10-23,1992-03-29,60185
408608,Hyuncheol,Skafidas,Senior Staff,1985-11-18,9999-01-01,62590
408613,Mart,Angelov,Senior Engineer,2002-02-25,9999-01-01,41770
408621,Masaru,Jiang,Senior Staff,1993-02-16,9999-01-01,98143
408626,Jianhua,Swan,Senior Engineer,1991-05-09,9999-01-01,40000
408629,Conor,Jayawardene,Senior Staff,1999-04-21,9999-01-01,48916
408633,Toshimori,Dratva,Senior Staff,1994-06-25,1999-12-11,40000
408642,Yahiko,Begiun,Senior Engineer,1987-01-14,1994-07-27,56892
408644,Jaideep,Otillio,Senior Staff,1995-12-28,9999-01-01,65966
408657,Suvo,Argence,Senior Engineer,1996-02-14,9999-01-01,46445
408662,Rildo,Erva,Senior Engineer,1996-05-12,9999-01-01,56111
408672,Eran,Domenig,Staff,1987-06-22,1995-06-10,58877
408690,Vidya,Terekhov,Technique Leader,1986-05-29,9999-01-01,40000
408692,Rayond,Zirintsis,Senior Staff,1995-01-31,2000-05-21,69127
408704,Zissis,Randi,Senior Staff,1988-05-07,9999-01-01,40000
408712,Paddy,Perko,Staff,1997-11-13,9999-01-01,48857
408721,Moss,Bottner,Senior Staff,1996-04-04,9999-01-01,59907
408729,Yishai,Hofman,Senior Engineer,1990-07-06,1995-05-07,52112
408731,Jeanne,Quadeer,Senior Engineer,1996-05-10,9999-01-01,52447
408736,Junsik,Poehlman,Senior Staff,1993-05-19,9999-01-01,70387
408742,Janalee,Aumann,Engineer,1998-01-20,9999-01-01,60498
408752,Kristinn,Teitelbaum,Senior Engineer,1988-09-29,9999-01-01,61148
408763,Kerryn,Tzvieli,Senior Engineer,1997-07-28,9999-01-01,55877
408771,Chanjung,Munro,Senior Staff,2000-06-06,9999-01-01,58929
408807,Hsiangchu,Tanemo,Senior Staff,2001-09-01,9999-01-01,78639
408808,Nikolaos,Birrer,Technique Leader,1997-03-29,9999-01-01,51247
408814,Utz,Kropp,Staff,1998-06-30,9999-01-01,58502
408818,Bingning,Coorg,Staff,1998-03-04,9999-01-01,40000
408822,Baziley,Farrag,Senior Staff,2000-11-15,9999-01-01,53647
408825,Alair,Nitta,Engineer,1998-04-25,9999-01-01,40000
408834,Amstein,Ermel,Senior Staff,1995-05-27,9999-01-01,47807
408842,Masami,Hartvigsen,Senior Engineer,1997-01-07,9999-01-01,40000
408858,Vojin,Conia,Senior Engineer,1986-03-12,1989-06-16,40000
408861,Akeel,Moffat,Engineer,1995-06-18,9999-01-01,40000
408867,Renee,Gente,Senior Staff,1999-07-26,9999-01-01,51047
408868,Tuval,Milicic,Senior Staff,1993-09-08,9999-01-01,82911
408870,Duke,Molenkamp,Engineer,1997-06-07,9999-01-01,47085
408881,Christophe,Aloia,Senior Engineer,1991-11-12,9999-01-01,51437
408885,Dulce,Bellone,Technique Leader,1986-02-20,2001-03-07,40000
408886,Boguslaw,Erni,Senior Staff,1991-11-19,9999-01-01,52637
408904,Fabrizio,Karner,Senior Engineer,1993-07-24,9999-01-01,46781
408914,Ennio,Delgrande,Senior Staff,1991-02-13,9999-01-01,61751
408922,Bernardo,Gulak,Senior Engineer,2002-01-25,9999-01-01,40306
408925,Takahito,Kemmerer,Senior Engineer,1997-10-21,2002-01-24,53396
408938,Along,Klerer,Engineer,1994-12-29,9999-01-01,40000
408942,Martine,Brizzi,Staff,1999-10-25,9999-01-01,57108
408944,Tsz,Milicic,Engineer,1987-09-21,1988-03-12,58659
408948,Arve,Munoz,Senior Engineer,2001-05-10,9999-01-01,65774
408956,Claudi,Zlotek,Senior Staff,1999-10-02,9999-01-01,73448
408959,Richard,Linnainmaa,Senior Staff,1991-11-17,9999-01-01,69309
408965,Thanasis,Penn,Senior Engineer,2000-09-24,9999-01-01,48374
408967,Prasadram,Gomatam,Senior Engineer,1995-08-24,9999-01-01,40000
408968,Mabhin,Isard,Senior Staff,1995-01-15,9999-01-01,75811
408971,Premal,Kilgore,Senior Engineer,1993-09-14,9999-01-01,72693
408974,Jouko,Fasbender,Staff,1999-10-10,9999-01-01,52308
408986,Yannik,Kilgour,Senior Engineer,1992-04-29,9999-01-01,40000
408989,Huei,Heyers,Senior Engineer,1987-02-21,9999-01-01,43943
408990,Weijing,Mikschl,Senior Staff,1994-07-28,9999-01-01,40000
409001,Randi,Orlowski,Senior Staff,1992-11-12,9999-01-01,54724
409011,Ramya,Morton,Senior Staff,1986-10-11,9999-01-01,69833
409017,Hinrich,Bultermann,Senior Engineer,1999-06-15,9999-01-01,40000
409028,Steve,Hebden,Senior Staff,2001-09-27,9999-01-01,93209
409035,Gad,Vadhan,Engineer,1999-08-17,9999-01-01,51179
409039,Sergi,Smeets,Senior Staff,1991-06-21,9999-01-01,51810
409048,Keung,Carrere,Senior Engineer,1988-10-25,9999-01-01,43168
409053,Hsiangchu,Choobineh,Engineer,1986-11-16,1990-08-04,85851
409061,Alexius,Rosin,Senior Staff,1988-08-14,1999-10-17,40000
409072,Vatsa,Kroha,Senior Engineer,1998-12-18,9999-01-01,43847
409073,Rosella,Underwood,Senior Staff,1994-11-03,9999-01-01,44203
409087,Mahendra,Spataro,Engineer,1995-12-31,9999-01-01,40000
409100,Khatoun,Eastman,Senior Staff,1992-12-02,9999-01-01,76120
409105,Munenori,Kinley,Senior Staff,1991-11-18,9999-01-01,40000
409118,Elvia,Wilharm,Staff,1996-11-12,9999-01-01,40000
409120,Panayotis,Sifakis,Senior Staff,1992-11-10,9999-01-01,91847
409121,Jaewon,Unno,Technique Leader,1986-11-07,9999-01-01,52857
409123,Abdelwaheb,Schaft,Senior Engineer,1994-09-01,9999-01-01,56643
409139,Xuejia,Nourani,Engineer,1999-08-12,9999-01-01,40000
409145,Steve,Merey,Senior Engineer,2001-01-28,9999-01-01,57115
409148,Wuxu,Auria,Senior Staff,1995-02-20,9999-01-01,40000
409153,Arie,Backhouse,Senior Staff,2002-06-02,9999-01-01,80090
409162,Nevio,Narwekar,Senior Staff,1997-07-22,9999-01-01,51830
409188,Xianlong,Bonifati,Senior Engineer,1996-04-11,9999-01-01,40000
409196,Sudharsan,Kroll,Staff,1996-09-08,9999-01-01,40000
409199,Shushma,Ballarin,Senior Engineer,1992-01-31,9999-01-01,57372
409210,Satoru,Pouyioutas,Senior Staff,1993-07-26,9999-01-01,40000
409236,Wilmer,Cannane,Senior Engineer,1997-07-10,9999-01-01,40000
409254,Hironobu,Sethi,Engineer,1999-06-03,2001-09-26,41674
409256,Zine,Herbst,Senior Engineer,1985-10-30,9999-01-01,40836
409267,Zijian,Roisin,Senior Engineer,1999-10-27,9999-01-01,46653
409271,Anyuan,Falby,Senior Engineer,1988-03-24,1988-09-25,64411
409274,Jacqueline,Carrera,Staff,1999-02-03,9999-01-01,88329
409280,Hilari,Angel,Senior Staff,1996-08-05,2000-10-25,48988
409303,DeForest,Gulik,Senior Staff,1989-07-30,9999-01-01,85315
409305,Make,Curless,Technique Leader,1985-11-04,9999-01-01,48501
409320,Leandro,Hofstetter,Engineer,1992-03-14,1996-10-03,76466
409321,Kiyotoshi,Isaac,Senior Engineer,1996-09-10,9999-01-01,46300
409326,Masali,Erie,Staff,1995-08-16,2000-12-07,58857
409342,Kristian,Unni,Senior Staff,1986-03-19,9999-01-01,42916
409347,Chandrasekaran,Jarecki,Technique Leader,1986-07-07,1989-01-06,40000
409365,Anestis,Deverell,Senior Staff,1993-03-15,9999-01-01,40000
409374,Vesna,Gischer,Senior Engineer,2002-03-16,9999-01-01,40000
409384,Gaurav,Kalorkoti,Staff,1990-11-29,1998-07-14,52049
409385,Jolita,Speel,Staff,1998-02-06,9999-01-01,68017
409399,Make,Auria,Senior Staff,1995-08-15,9999-01-01,82731
409406,Mario,Thambidurai,Senior Staff,1999-09-04,9999-01-01,60130
409415,Chriss,Sommen,Senior Engineer,1991-09-07,9999-01-01,47180
409428,Nechama,Paludetto,Engineer,1986-09-17,1993-09-27,58261
409431,Lijia,Kobuchi,Senior Staff,1991-11-18,9999-01-01,60065
409436,Aruna,Heinisuo,Staff,1999-12-02,2000-01-08,79286
409443,Perry,Hutter,Senior Staff,1993-02-21,9999-01-01,45413
409447,Zita,Vieth,Senior Engineer,1991-01-17,9999-01-01,40000
409451,Sudhanshu,Eterovic,Senior Engineer,1992-06-01,9999-01-01,53168
409454,Limsoon,Showalter,Staff,1994-09-14,9999-01-01,40000
409457,Jordanka,Fargier,Staff,1997-01-17,1999-09-13,40000
409460,Aruna,Bojadziev,Senior Staff,1986-02-26,9999-01-01,46837
409468,Nahum,Savasere,Senior Engineer,1991-04-28,1994-08-22,40449
409481,Sakthirel,Brickell,Engineer,1999-05-25,9999-01-01,53278
409489,Akemi,Sridhar,Technique Leader,1991-09-12,1998-05-25,40000
409490,Noritoshi,Selenyi,Senior Staff,1995-07-13,9999-01-01,45663
409517,Atilio,Nilsson,Senior Staff,1996-07-18,9999-01-01,78863
409518,Duangkaew,Nitto,Engineer,1999-06-28,9999-01-01,61191
409522,Gadiel,Cheshire,Engineer,2001-05-10,9999-01-01,48092
409527,Renny,Mukaidono,Senior Staff,1994-05-22,9999-01-01,40000
409534,Tremaine,Besselaar,Senior Engineer,1998-01-12,2001-02-24,58067
409544,Divine,Hegner,Senior Engineer,1994-03-23,9999-01-01,51297
409547,Aksel,Lenart,Senior Staff,1997-08-10,1998-12-11,40000
409551,Iara,Stentiford,Senior Staff,1993-08-15,9999-01-01,86476
409553,Minghong,Portugali,Technique Leader,1985-07-13,9999-01-01,45181
409555,Sanjai,Vandervoorde,Engineer,1988-07-15,1991-08-22,46533
409557,Gila,Brendel,Senior Engineer,1993-06-20,9999-01-01,40000
409559,Ibibia,Rosca,Senior Staff,1993-06-17,9999-01-01,40000
409561,Shigehito,Ullian,Senior Staff,1997-05-04,9999-01-01,40000
409562,Sachar,Luce,Senior Engineer,1996-10-31,9999-01-01,40000
409563,Yongmin,Sidhu,Senior Engineer,1997-01-05,9999-01-01,59793
409574,Mani,Reghbati,Senior Engineer,1998-08-27,9999-01-01,40000
409584,Duke,Cooman,Technique Leader,1987-10-23,9999-01-01,61796
409603,Oksana,Hiroyama,Senior Staff,1988-09-24,9999-01-01,40000
409607,Qiwen,Woycyznski,Senior Staff,1993-02-12,9999-01-01,58704
409616,Augustine,Rosenbaum,Senior Engineer,1988-07-03,9999-01-01,40000
409620,Pascal,Auyong,Senior Staff,1994-05-12,9999-01-01,43575
409624,Erzsebet,Porotnikoff,Engineer,1993-11-28,9999-01-01,59969
409625,Serif,Lindenbaum,Engineer,1998-07-03,9999-01-01,40000
409626,Danny,Picci,Senior Staff,1988-02-01,9999-01-01,46110
409633,Jaana,Kroon,Engineer,1988-11-15,1994-01-04,40000
409638,KayLiang,Barvinok,Senior Staff,1988-07-22,1992-10-02,40000
409648,Kenton,Mukaidono,Senior Engineer,1995-03-02,9999-01-01,58835
409649,Heon,Kugler,Senior Staff,1993-01-16,9999-01-01,60051
409654,Jagoda,Buescher,Engineer,1994-03-14,1994-05-27,40000
409656,Oksana,Krychniak,Engineer,1998-05-16,9999-01-01,40000
409673,Otilia,Reistad,Senior Engineer,1992-10-01,9999-01-01,45441
409685,Hausi,Brandsma,Senior Engineer,2002-06-16,9999-01-01,43218
409694,Chenye,Aloisi,Senior Engineer,1995-12-21,9999-01-01,89337
409717,Xiaoqiu,Zyda,Senior Engineer,1996-09-01,9999-01-01,40952
409726,Kyoichi,Makrucki,Senior Engineer,1994-05-08,9999-01-01,40000
409731,Djenana,Ranft,Senior Engineer,1999-10-25,9999-01-01,40000
409738,Torsten,Hainaut,Senior Engineer,2000-06-23,9999-01-01,40000
409742,Constantijn,Aseltine,Senior Staff,1992-06-24,9999-01-01,40000
409751,Felicidad,Gluchowski,Senior Staff,1987-10-20,9999-01-01,40000
409761,Nahid,Brattka,Senior Staff,1992-03-06,9999-01-01,64018
409765,Shietung,Bernardinello,Engineer,1986-07-01,1992-10-20,57860
409767,Maja,Ruther,Senior Staff,2001-05-14,9999-01-01,57586
409768,Goncalo,Glinert,Senior Engineer,1993-07-24,9999-01-01,51419
409777,Jenwei,Beerel,Staff,1997-10-07,9999-01-01,73984
409781,Luisa,Ariola,Senior Staff,1998-08-05,9999-01-01,75311
409786,Serenella,Stasinski,Senior Engineer,1996-11-21,1996-12-28,69139
409795,Gift,Callaway,Senior Engineer,1996-01-11,9999-01-01,64266
409819,Gaetan,Pellegrinelli,Engineer,1999-12-16,9999-01-01,40000
409820,Remzi,Zockler,Senior Staff,1997-12-02,2002-03-02,40000
409822,Bedrich,Baik,Senior Engineer,1987-03-28,9999-01-01,40000
409841,Dharmaraja,Brodal,Senior Staff,1993-09-13,9999-01-01,61656
409846,Kamran,Cherinka,Technique Leader,1985-03-01,9999-01-01,55224
409861,Yagil,Prochazka,Senior Engineer,1993-02-01,9999-01-01,44729
409865,Woody,Ishibashi,Senior Engineer,1991-06-11,9999-01-01,40000
409873,Taiji,Dayana,Technique Leader,1988-04-21,9999-01-01,51354
409875,Suebskul,Raney,Senior Staff,1991-08-08,9999-01-01,55589
409880,Tesuya,Kavraki,Senior Staff,1987-11-08,9999-01-01,74533
409914,Achilleas,Ramsay,Senior Engineer,1998-08-19,9999-01-01,43849
409918,Yinghua,Raney,Technique Leader,1986-04-23,9999-01-01,64321
409920,Maya,Hofman,Engineer,1997-06-23,9999-01-01,40000
409935,Howell,Gronowski,Senior Engineer,1995-01-10,9999-01-01,40000
409942,Izaskun,Navazio,Senior Staff,1998-12-21,9999-01-01,69086
409948,Gad,Daescu,Technique Leader,1986-03-31,9999-01-01,40000
409952,Shigenori,Hebden,Staff,1999-04-13,2001-08-01,40000
409954,Leif,Azulay,Senior Staff,1994-12-14,9999-01-01,41401
409959,Maha,Gecsei,Senior Engineer,1995-05-28,9999-01-01,52946
409967,Duri,Miculan,Senior Engineer,1994-03-22,9999-01-01,47672
409983,Yinghua,Bach,Senior Staff,1994-11-15,9999-01-01,69151
409989,Xiaobin,Beerel,Staff,1997-12-06,9999-01-01,51407
409991,Yannis,Grospietsch,Staff,1991-06-03,1994-03-17,53479
409995,Tomoyuki,Grospietsch,Senior Engineer,1995-01-03,9999-01-01,45207
410007,Gererd,Mikschl,Engineer,1999-10-08,9999-01-01,59713
410009,Hausi,DuBourdieux,Senior Engineer,1999-09-12,9999-01-01,44076
410011,Lunjin,Selvestrel,Senior Staff,2000-09-26,9999-01-01,59790
410029,Martins,Lung,Senior Engineer,2002-04-16,9999-01-01,63720
410036,Augustine,Asrin,Senior Engineer,1996-01-24,9999-01-01,52019
410043,Patricio,Mattern,Senior Engineer,1986-11-25,9999-01-01,42680
410054,Margo,Shigei,Senior Engineer,1993-02-28,2000-07-24,58760
410061,Bouchung,Chinin,Senior Engineer,1999-03-06,9999-01-01,49501
410063,Bilhanan,Willoner,Senior Engineer,1999-10-10,9999-01-01,40000
410065,Shooichi,Comyn,Engineer,1996-06-22,9999-01-01,40000
410087,Zhigen,Maraist,Senior Engineer,1991-07-29,9999-01-01,70720
410091,Juichirou,Manderick,Senior Engineer,1998-02-04,9999-01-01,89944
410098,Duke,Baek,Staff,1994-04-25,9999-01-01,40000
410101,Debaprosad,Yeung,Senior Engineer,1989-02-16,2002-04-23,40000
410106,Ger,Mungall,Senior Staff,1994-05-13,9999-01-01,52672
410108,Unal,Ratzlaff,Senior Engineer,1988-11-10,9999-01-01,40000
410117,Fumiyo,Beausoleil,Staff,1998-11-17,9999-01-01,79540
410124,Froduald,Veccia,Senior Engineer,1998-10-30,9999-01-01,53239
410126,Mari,Shobatake,Senior Staff,1995-05-28,9999-01-01,43040
410129,Goetz,Ranst,Senior Staff,1995-09-13,2000-03-26,54873
410137,Seongbin,Murthy,Senior Staff,1998-03-22,9999-01-01,41433
410148,Alagu,Stanger,Senior Engineer,2000-12-28,9999-01-01,55739
410156,Takushi,Chappelet,Senior Engineer,1991-02-10,9999-01-01,40000
410161,Patricio,Jenevein,Senior Staff,1996-11-09,2002-06-20,40000
410184,Sandeepan,Mondadori,Senior Engineer,1994-10-04,9999-01-01,60614
410201,Hein,Prenel,Senior Engineer,1997-10-06,9999-01-01,40000
410205,Mrinalini,Ghazalie,Senior Staff,1993-12-23,9999-01-01,48941
410216,Berthier,Thorensen,Senior Staff,1993-01-17,9999-01-01,40000
410234,Adil,Knightly,Senior Engineer,1990-07-31,1993-10-30,40000
410236,Guther,Fujisaki,Senior Engineer,1994-01-04,1999-01-06,40000
410248,Maria,Keustermans,Senior Staff,2001-02-23,9999-01-01,52532
410255,Somnath,Anguita,Senior Staff,1994-02-23,9999-01-01,76014
410262,Tristan,Nergos,Senior Engineer,2001-11-20,9999-01-01,80849
410265,Alper,Beausoleil,Staff,1998-02-11,9999-01-01,79893
410285,Shir,Whittlesey,Senior Staff,1997-03-19,2000-06-05,84500
410304,Gaurav,Encarnacion,Senior Engineer,1994-10-26,9999-01-01,51620
410307,Aleksander,Simmen,Senior Staff,2002-01-13,9999-01-01,67827
410313,Maia,Chepyzhov,Engineer,1996-02-23,9999-01-01,40000
410316,Oddvar,Ratnaker,Engineer,1995-08-17,1997-08-24,40000
410320,Emdad,Luon,Senior Engineer,2000-11-16,9999-01-01,40000
410325,Lenore,Farris,Senior Staff,1985-12-22,1995-10-31,40000
410327,Volkmar,Puppe,Senior Engineer,2000-08-09,9999-01-01,40000
410347,Marsja,Zschoche,Engineer,1998-03-26,9999-01-01,43630
410356,Yongqiao,Belinskaya,Staff,1996-07-16,9999-01-01,40000
410357,Subir,Magliocco,Senior Staff,1993-06-11,1994-04-23,61144
410359,Elgin,Lowrie,Senior Engineer,2002-03-09,9999-01-01,40000
410360,Aral,Veeraraghavan,Senior Staff,1993-02-19,9999-01-01,74946
410365,Mayuko,Eldridge,Senior Staff,1994-07-17,9999-01-01,51955
410382,Masadi,Staelin,Senior Staff,1993-03-03,9999-01-01,40000
410387,Arto,Haraldson,Senior Staff,1995-05-10,1996-04-20,58060
410392,Troy,Karner,Senior Staff,1992-03-10,9999-01-01,63827
410415,Marsal,Chenney,Staff,1986-03-05,1990-09-13,60161
410418,Adas,Dahlbom,Senior Engineer,1990-08-21,9999-01-01,60695
410430,Tadahiro,Rusterholz,Senior Staff,1993-08-04,1999-01-04,87203
410436,Uriel,Perfilyeva,Senior Engineer,1988-02-27,9999-01-01,40000
410444,Khoa,Hasham,Senior Engineer,1993-08-09,9999-01-01,40000
410456,Uno,Dalton,Senior Staff,1995-01-11,9999-01-01,40000
410479,Aron,Kadhim,Senior Staff,2000-03-25,9999-01-01,40000
410496,Jagoda,Denti,Senior Staff,1994-01-30,9999-01-01,48602
410503,Randi,Cappelletti,Senior Staff,1995-02-03,9999-01-01,42106
410505,Hongzhu,Yetto,Senior Engineer,1992-03-19,9999-01-01,40000
410514,Bernice,Compeau,Senior Engineer,1987-12-08,9999-01-01,40000
410520,Ashish,Nittel,Senior Staff,2001-12-25,9999-01-01,43416
410525,Inderjeet,Shiratori,Senior Staff,1987-02-28,9999-01-01,40000
410527,Dayanand,Bharadwaj,Senior Staff,1998-07-14,9999-01-01,51652
410553,Sanjay,Varman,Senior Engineer,1994-12-25,9999-01-01,60498
410561,Vitaly,Kusalik,Senior Engineer,1994-02-27,9999-01-01,42606
410562,Youssef,Miculan,Senior Engineer,1990-05-13,1998-08-05,62972
410563,Magy,Akazan,Senior Staff,2000-06-13,9999-01-01,70811
410578,Oscar,Leivant,Engineer,1994-08-27,9999-01-01,56262
410579,Shounak,Cusworth,Senior Staff,1989-01-13,2001-11-11,58286
410581,Yannik,Oxenboll,Engineer,1998-12-20,9999-01-01,40000
410594,Yannik,Stille,Staff,1999-02-01,9999-01-01,56702
410599,Rajmohan,Janetzko,Senior Staff,1993-01-15,9999-01-01,51659
410603,Peternela,Melter,Engineer,1985-10-23,1990-12-02,56491
410609,Kannan,Scallan,Senior Engineer,1995-02-01,9999-01-01,48726
410618,Boutros,McConalogue,Senior Engineer,1999-05-28,9999-01-01,54464
410638,Baoqiu,Lieberherr,Senior Engineer,1998-10-20,9999-01-01,55978
410657,Shaunak,Versino,Senior Staff,1992-02-03,9999-01-01,40000
410660,Chinhyun,Rusmann,Senior Staff,1997-05-06,9999-01-01,61244
